Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010]
GDP per capita (current US$),NY.GDP.PCAP.CD,Afghanistan,AFG,..,..,..,..,..,..,..,..,174.9309914,138.7068217,178.9540884,198.8711157,221.7636539,254.1842491,274.2185536,376.223152,381.733238,452.0537055,560.6215055
GDP per capita (current US$),NY.GDP.PCAP.CD,Albania,ALB,617.2304355,336.5869945,200.8522198,367.2792251,586.4161351,911.3204654,1020.976181,728.5455237,1160.420471,1326.416524,1479.838846,1908.699007,2446.909499,2741.721365,3057.77257,3743.055299,4498.504868,4213.650076,4149.144699
GDP per capita (current US$),NY.GDP.PCAP.CD,Algeria,DZA,2445.183327,1759.112016,1802.693008,1831.04801,1525.540618,1466.948068,1616.831987,1628.761006,1772.928691,1896.300209,1937.464114,2283.772993,2816.99385,3233.133396,3660.661047,4167.451699,5180.918815,4235.429905,4912.785855
GDP per capita (current US$),NY.GDP.PCAP.CD,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,8972.696365,9197.661968,8958.428667,8831.26976,8745.166211,9231.372409,10030.80891,12156.02939,10375.17201
GDP per capita (current US$),NY.GDP.PCAP.CD,Andorra,AND,19563.65747,19533.26207,20099.53522,15916.83952,15748.53075,18443.25452,19130.15972,18247.99957,21810.24874,23511.29515,26528.13016,34063.5784,39021.12781,40829.80188,43467.21099,48336.22833,49132.5157,43975.01837,42746.83095
GDP per capita (current US$),NY.GDP.PCAP.CD,Angola,AGO,965.8668405,881.9194881,668.7060175,449.7278949,334.9735903,404.2948185,531.1153665,521.7029149,563.7337956,533.5862024,999.065856,1133.66332,1451.471179,2145.886211,2930.444286,3515.05679,4578.155265,3645.148466,4101.637156
GDP per capita (current US$),NY.GDP.PCAP.CD,Antigua and Barbuda,ATG,7590.754424,7956.474309,8153.737863,8624.620168,9351.487538,9034.475529,9756.08718,10336.25916,12027.49498,11539.18251,11658.69499,12173.23199,13037.88958,14368.57088,16173.81363,18204.5124,18786.67431,16472.24785,15217.39508
GDP per capita (current US$),NY.GDP.PCAP.CD,Argentina,ARG,4315.334031,5709.247841,6789.996111,6931.855964,7437.562423,7357.616277,7663.212713,8146.7871,7637.014892,7141.475077,2569.699635,3320.477751,4242.020991,5067.653423,5869.38029,7185.251551,8944.110266,8150.23527,10260.13131
GDP per capita (current US$),NY.GDP.PCAP.CD,Armenia,ARM,635.3553275,572.7402609,356.35078,347.8706447,390.8799643,443.9248609,487.0686244,505.0358871,593.4505817,659.5889885,742.6511183,882.0301677,1130.087914,1557.484589,2041.652671,2962.702346,3777.668593,2820.592655,3041.344507
GDP per capita (current US$),NY.GDP.PCAP.CD,Aruba,ABW,12187.53636,13233.99052,13892.60514,14700.95981,16055.28779,16548.71739,16620.95456,17750.00956,20681.02303,20740.13258,21307.24825,21949.486,23700.63199,24171.83713,24845.65848,26736.30894,28171.9094,25134.77123,24093.14015
GDP per capita (current US$),NY.GDP.PCAP.CD,Australia,AUS,18273.56153,18885.42745,18650.36755,17724.53995,18155.6282,20479.17483,22055.83849,23683.4949,21908.9968,19733.65101,20335.09602,23757.58985,30886.05009,34535.20727,36658.82435,41128.24766,49811.20672,42954.84949,52313.8939
GDP per capita (current US$),NY.GDP.PCAP.CD,Austria,AUT,21596.06822,22323.13125,24782.71188,23987.20372,25546.24605,30207.06743,29645.94513,26571.75236,24487.29747,24430.49598,26334.86222,32110.11597,36614.25065,38157.37023,40382.20783,46622.96229,51581.39824,47857.44466,46611.13934
GDP per capita (current US$),NY.GDP.PCAP.CD,Azerbaijan,AZE,1238.271893,734.9442328,60.23512054,209.5309545,157.0635499,314.5580191,409.1855438,505.5162042,655.0972496,703.6709986,763.1088955,883.6925807,1045.013633,1578.36733,2472.957257,3851.330152,5574.468104,4950.39949,5843.533768
GDP per capita (current US$),NY.GDP.PCAP.CD,"Bahamas, The",BHS,11473.30084,11082.35286,10873.40475,10613.06588,10991.23467,11374.60567,11783.7972,20367.57327,24940.07751,25371.92377,26781.61959,26429.12478,26650.29342,28602.41819,29184.78651,30051.84896,29392.38244,27512.9131,27473.10043
GDP per capita (current US$),NY.GDP.PCAP.CD,Bahrain,BHR,9342.538914,10434.1324,10460.15832,11151.8715,11629.35952,11900.93178,12091.78022,12254.66626,14214.48368,13573.23399,13501.47088,14486.0269,15963.94932,17966.16578,19267.28262,20908.40425,23299.49928,19465.31407,21819.32911
GDP per capita (current US$),NY.GDP.PCAP.CD,Bangladesh,BGD,283.0537371,272.0649485,273.4650725,280.7572745,280.6030318,309.4586808,371.9179377,379.2849177,396.6707302,394.65641,393.8864223,426.7488075,455.6140169,480.0858508,490.3880265,537.9554928,613.062041,679.2114774,757.3852804
GDP per capita (current US$),NY.GDP.PCAP.CD,Barbados,BRB,7781.405733,7790.262294,7519.201435,7904.707624,8223.166812,8460.473809,9011.778848,9521.571274,11674.67365,11639.51605,11760.45247,12075.9587,12886.36653,14214.42022,15619.6006,17235.43964,17565.693,16294.90995,19723.23819
GDP per capita (current US$),NY.GDP.PCAP.CD,Belarus,BLR,1706.640919,1805.455925,1658.086413,1589.510113,1460.007914,1370.699914,1427.268964,1396.442019,1276.288034,1244.373185,1479.380663,1819.526531,2378.337005,3126.071767,3848.223503,4735.481076,6376.175692,5352.488092,6034.678852
GDP per capita (current US$),NY.GDP.PCAP.CD,Belgium,BEL,20600.37528,21041.66065,23372.61917,22283.93602,24208.55479,28413.82644,27489.55518,24820.93805,23098.88651,23015.07126,25006.1914,30655.20927,35429.40779,36809.70134,38705.1068,44319.16545,48303.39796,44923.34001,44197.39367
GDP per capita (current US$),NY.GDP.PCAP.CD,Belize,BLZ,2986.469621,3190.130988,3642.948063,3859.658444,3876.69327,4009.827525,4043.26518,4014.403806,4726.506755,4718.777151,4858.860626,4959.740124,5153.713083,5270.414791,5524.781678,5762.210233,5711.814589,5399.671,5461.40736
GDP per capita (current US$),NY.GDP.PCAP.CD,Benin,BEN,371.1016043,364.689296,301.773297,387.3100548,262.1298074,348.4352389,369.3943841,344.5504915,487.4241414,492.4014995,546.4638297,676.0028781,758.6958038,779.4377778,809.1470725,912.3382472,1060.602545,1024.102779,973.2442549
GDP per capita (current US$),NY.GDP.PCAP.CD,Bermuda,BMU,27665.52581,28195.70916,28761.96346,30950.07991,31543.06349,34115.34456,45063.61493,48736.6768,56542.95695,59490.2452,63358.56587,67106.80281,71692.1589,77628.10352,97781.4559,107395.6515,110268.5624,104711.7124,104111.8242
GDP per capita (current US$),NY.GDP.PCAP.CD,Bhutan,BTN,488.3274315,400.6347052,415.7915226,407.3998425,467.0083121,530.1036769,552.8738914,630.4474101,771.9249114,812.2382108,895.7994899,1022.382403,1130.359346,1299.949386,1405.607162,1850.415704,1919.597749,1918.395992,2435.579806
GDP per capita (current US$),NY.GDP.PCAP.CD,Bolivia,BOL,682.6768103,733.9354876,759.571135,756.637016,774.0356696,852.7540349,922.1132591,970.3518434,975.7770604,930.1682272,888.221329,893.0137602,953.1918932,1020.123262,1202.711504,1354.549059,1692.672485,1731.181721,1929.783731
GDP per capita (current US$),NY.GDP.PCAP.CD,Bosnia and Herzegovina,BIH,1742.882622,1373.371045,1118.175699,929.8721187,337.090896,502.365981,718.9337971,913.8133991,1338.480596,1387.893629,1606.546745,2033.947009,2452.686092,2739.610769,3166.128653,3931.489487,4841.693119,4539.918638,4506.478285
GDP per capita (current US$),NY.GDP.PCAP.CD,Botswana,BWA,2903.153816,2938.594427,3004.612634,2929.43119,2917.255142,3156.181945,3156.268657,3194.181061,3450.811806,3206.071237,3117.250872,4230.123269,4956.692877,5391.070766,5291.583791,5529.125746,5503.073953,5082.933883,6215.732161
GDP per capita (current US$),NY.GDP.PCAP.CD,Brazil,BRA,2581.141874,2257.609297,2127.316427,2348.882477,3298.712507,4756.748408,5179.13052,5299.396304,3766.548115,3176.289357,2855.940189,3090.60701,3663.823188,4827.781731,5934.144709,7409.691307,8908.331765,8678.659224,11403.28213
GDP per capita (current US$),NY.GDP.PCAP.CD,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Brunei Darussalam,BRN,23658.71663,23932.18973,23450.89641,22397.07374,22766.58718,26443.25647,25692.23573,25522.3975,20130.25723,18287.82723,18621.29226,20677.90011,24423.0947,29386.27038,34674.79952,36217.32907,42156.56858,30946.46738,34937.55554
GDP per capita (current US$),NY.GDP.PCAP.CD,Bulgaria,BGR,2377.370795,883.7396221,1007.342964,1278.522358,1149.893471,2259.366794,1470.267219,1361.479046,1621.345249,1770.997482,2093.089677,2719.63335,3389.86048,3900.02502,4523.377973,5888.870946,7271.674437,6988.630484,6854.298784
GDP per capita (current US$),NY.GDP.PCAP.CD,Burkina Faso,BFA,338.5937591,333.7060551,348.5924439,324.1115767,187.2114237,229.0922945,242.7331714,223.8539585,248.9085269,259.4852234,285.6540876,362.3739,403.8128374,441.164148,455.5136556,514.6844512,619.4375333,601.5695207,624.9572522
GDP per capita (current US$),NY.GDP.PCAP.CD,Burundi,BDI,202.6294462,204.6682584,184.8689705,165.3441203,161.8925843,164.9153117,143.1567412,160.278342,134.5378618,132.1595545,120.9523086,111.4066828,125.1949652,147.2346193,161.8927556,166.1627449,189.5020746,198.431524,216.7277053
GDP per capita (current US$),NY.GDP.PCAP.CD,Cabo Verde,CPV,817.4429255,831.6138876,907.8479095,1220.049979,991.1089744,1165.138323,1179.515227,1133.574226,1189.514793,1223.330553,1328.578743,1717.975654,1929.490815,2004.146804,2256.996662,3324.576752,3908.648858,3659.720464,3579.460061
GDP per capita (current US$),NY.GDP.PCAP.CD,Cambodia,KHM,190.18147,267.3363067,307.0949224,294.0593727,302.1307855,343.4852247,324.655871,297.5904196,296.4266875,327.5009843,350.1472766,386.6911239,444.1990675,525.7973251,612.2526486,731.6922951,866.2839998,875.7489362,952.2746163
GDP per capita (current US$),NY.GDP.PCAP.CD,Cameroon,CMR,1086.717009,1014.828973,1005.448976,1309.9363,700.7095019,832.0066745,826.9653223,783.2516019,708.5657316,715.4702965,789.6238111,988.2412768,1133.393267,1142.624663,1191.45459,1325.672482,1492.142698,1461.389992,1398.58702
GDP per capita (current US$),NY.GDP.PCAP.CD,Canada,CAN,21525.86114,21846.79305,20950.33053,20186.79888,19997.62374,20679.63479,21296.97235,21901.587,24271.00206,23822.09621,24256.05987,28301.90971,32145.56533,36383.96713,40504.84903,44660.08389,46710.36544,40874.96123,47560.83788
GDP per capita (current US$),NY.GDP.PCAP.CD,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87085.09374,89888.26182,89655.11962,81373.57115,76837.66996
GDP per capita (current US$),NY.GDP.PCAP.CD,Central African Republic,CAF,501.6562006,464.8282836,461.5873035,404.9545469,261.2603974,333.1458632,293.3065753,265.5212824,239.1541337,237.9517025,248.639291,278.4039922,303.4613212,311.9500231,333.9425199,380.8870488,437.2482747,456.4716739,476.873787
GDP per capita (current US$),NY.GDP.PCAP.CD,Chad,TCD,290.5990453,302.4872684,290.6482861,220.7299649,173.9288951,203.9648527,216.9125411,201.384077,163.1216637,194.3229533,219.061392,289.0876211,445.8507672,838.0921077,906.8972606,980.4835315,1166.368835,1035.637197,1141.800693
GDP per capita (current US$),NY.GDP.PCAP.CD,Channel Islands,CHI,..,..,..,..,..,..,..,..,43479.19408,41873.74061,44459.73182,48570.77966,56259.53442,57647.11889,62745.10066,74139.97799,..,57778.54071,56123.4598
GDP per capita (current US$),NY.GDP.PCAP.CD,Chile,CHL,2487.768297,2798.342624,3351.841089,3540.913773,4012.101599,5081.468277,5333.504387,5741.95843,5052.992458,4563.595299,4430.847412,4773.401775,6120.591521,7480.32331,9318.656553,10346.41382,10683.21888,10098.80172,12632.87047
GDP per capita (current US$),NY.GDP.PCAP.CD,China,CHN,318.5033536,334.1302881,367.8226519,378.9393531,475.6778744,612.6802779,713.3373878,786.7435485,969.1995137,1065.405976,1163.559577,1306.972454,1530.927262,1777.644968,2129.25697,2734.727099,3523.443021,3898.244592,4629.245517
GDP per capita (current US$),NY.GDP.PCAP.CD,Colombia,COL,1474.845529,1485.739719,1730.390918,1929.267218,2325.91873,2583.665763,2664.640561,2873.281435,2555.00751,2472.99084,2428.929698,2311.942188,2818.571954,3456.066109,3789.853612,4769.926147,5541.836297,5250.972924,6398.295845
GDP per capita (current US$),NY.GDP.PCAP.CD,Comoros,COM,903.2043058,879.3488893,938.5953997,903.0337291,652.8980177,800.6235678,786.3807735,714.5199687,633.3090328,681.1638576,764.6134983,959.6910494,1072.28409,1105.787969,1138.479084,1289.736311,1455.027686,1410.30517,1386.575336
GDP per capita (current US$),NY.GDP.PCAP.CD,"Congo, Dem. Rep.",COD,254.8726563,253.7964277,209.7265488,263.3355828,136.5425477,127.0080787,127.4161328,132.3235208,377.9254215,142.6781426,162.3805291,161.4915535,180.664765,214.5397405,255.4452296,294.1016151,352.9003634,280.178991,352.4003988
GDP per capita (current US$),NY.GDP.PCAP.CD,"Congo, Rep.",COG,1175.667091,1112.535212,1164.22443,1034.372008,661.9042737,769.6067948,898.7940502,804.3040501,1024.301591,854.5983144,905.5381355,1016.823634,1306.101363,1799.051584,2103.582138,2206.471019,2832.091778,2271.152192,2946.557981
GDP per capita (current US$),NY.GDP.PCAP.CD,Costa Rica,CRI,1829.668709,2253.381961,2612.387624,2840.387091,3039.563317,3275.252585,3226.964017,3407.776113,3812.753862,3985.12988,4067.718542,4173.148538,4431.01172,4703.007205,5256.596413,6137.711994,6937.242617,6832.698282,8265.788206
GDP per capita (current US$),NY.GDP.PCAP.CD,Cote d'Ivoire,CIV,885.6478422,827.2418892,844.9022238,804.1496572,581.8884686,740.4730999,1170.23622,1124.656749,936.6365413,924.727295,967.8158644,1111.171351,1199.825245,1197.74617,1230.430568,1367.538177,1583.970667,1540.453936,1553.54887
GDP per capita (current US$),NY.GDP.PCAP.CD,Croatia,HRV,5369.109786,4000.916774,2321.152041,2447.503191,3237.926463,4929.020839,5299.748879,5330.914894,4953.57515,5364.881885,6219.560937,8189.990593,9718.927715,10443.4484,11501.23274,13755.81491,15888.11844,14474.52514,13729.74729
GDP per capita (current US$),NY.GDP.PCAP.CD,Cuba,CUB,2694.31698,2268.834932,2047.679003,2063.203663,2613.289719,2785.24443,2282.188093,2306.424834,2751.381771,2842.967043,3005.211042,3202.781099,3399.219629,3786.337992,4329.98266,4807.43889,4986.124365,5089.235198,5272.267558
GDP per capita (current US$),NY.GDP.PCAP.CD,Curacao,CUW,..,..,..,..,..,..,..,..,15841.26124,16609.84545,16723.69253,16695.73511,16671.34034,17032.33566,17400.16378,18005.71659,19423.33524,19540.24766,19847.23101
GDP per capita (current US$),NY.GDP.PCAP.CD,Cyprus,CYP,9641.575195,9696.099609,11310.07227,10526.1416,11617.69238,15261.41699,15139.2207,14234.24121,14388.35254,14821.44922,16093.21582,20252.24609,23792.61914,24959.26172,26729.28125,31244.87891,35541.88672,32236.46289,31105.02734
GDP per capita (current US$),NY.GDP.PCAP.CD,Czechia,CZE,3969.367335,2917.086555,3396.709724,3984.146344,4663.286653,5865.294606,6573.196431,6069.387624,6062.921528,6669.074948,8101.260186,9852.456779,11782.55467,13442.49163,15259.07882,18452.65328,22774.70451,19817.42158,20160.43551
GDP per capita (current US$),NY.GDP.PCAP.CD,Denmark,DNK,26885.69942,27002.80577,29579.49136,27581.72411,29967.83039,35321.09808,35621.98781,32779.87905,30722.02518,30768.47755,33257.16226,40519.09749,46625.0501,48925.80767,52119.1788,58631.65664,64616.66576,58412.74724,58104.54456
GDP per capita (current US$),NY.GDP.PCAP.CD,Djibouti,DJI,780.4977194,732.7331016,763.6592145,758.7338427,784.5562074,786.2018667,761.9436595,748.2328402,737.6121836,742.1337911,743.0132704,764.6344652,806.2616529,844.4483574,898.4646281,969.5732202,1119.152333,1150.937586,1213.233526
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominica,DMA,2892.981597,3171.365778,3376.260501,3536.156092,3805.202788,3951.722671,4210.99532,4372.19713,4867.398963,5527.515273,5488.02785,5447.440115,5778.833065,5695.224424,6055.781096,6459.035037,6971.326338,7487.490104,7549.619647
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominican Republic,DOM,989.1639412,1345.846737,1558.297821,1722.41996,1891.670557,2109.169407,2270.865587,2448.893935,2831.458836,2935.893673,3065.603295,2383.261718,2451.691616,3878.312067,4055.142703,4649.645589,5023.585134,4973.95187,5478.624704
GDP per capita (current US$),NY.GDP.PCAP.CD,Ecuador,ECU,1455.007485,1587.3605,1655.446132,1697.888841,1996.858948,2108.006982,2135.847937,2340.766,1382.234218,1791.303597,2059.158554,2315.622152,2586.209147,2909.02606,3243.670104,3478.924888,4194.757507,4053.363311,4520.30959
GDP per capita (current US$),NY.GDP.PCAP.CD,"Egypt, Arab Rep.",EGY,735.982935,622.829605,680.7992386,740.3342174,807.3035372,916.3266177,1008.976376,1146.201721,1366.092744,1295.137418,1116.828846,1031.275563,991.2556891,1105.539207,1298.979002,1547.741707,1896.215943,2161.639646,2455.081946
GDP per capita (current US$),NY.GDP.PCAP.CD,El Salvador,SLV,892.1827152,955.8268974,1040.781641,1180.268543,1343.929057,1548.376304,1651.310168,1748.92112,1982.870935,2058.044591,2115.411874,2207.830895,2285.689074,2447.391408,2665.618072,2830.656938,2983.248296,2910.186518,3040.07301
GDP per capita (current US$),NY.GDP.PCAP.CD,Equatorial Guinea,GNQ,236.4021884,225.3193785,263.7335471,256.6830237,183.2394827,248.3148962,391.6868682,717.0414816,1487.316551,1948.611459,2264.210656,2930.601837,4901.301274,8673.902609,10184.88412,12616.95329,18210.5553,13232.50194,13720.16587
GDP per capita (current US$),NY.GDP.PCAP.CD,Eritrea,ERI,..,..,265.240963,252.0857771,277.8014236,285.402184,325.8387054,318.9809608,314.3573968,325.4091615,304.7757565,348.9503271,426.8409479,412.7530792,447.9974047,480.4476237,490.066956,642.9257229,539.6995121
GDP per capita (current US$),NY.GDP.PCAP.CD,Estonia,EST,..,..,..,2685.908893,2819.126121,3134.389753,3380.926302,3682.952301,4070.609024,4502.66615,5343.183108,7205.407033,8916.072827,10414.63812,12641.4801,16745.4308,18205.90641,14712.44942,14663.7041
GDP per capita (current US$),NY.GDP.PCAP.CD,Eswatini,SWZ,1277.69173,1273.012245,1361.81698,1397.265933,1461.364001,1750.754008,1619.191197,1705.398749,1629.670388,1429.856304,1315.736346,2015.217431,2525.564045,2871.068774,2964.958652,3109.110976,2946.860661,3189.7968,3922.740394
GDP per capita (current US$),NY.GDP.PCAP.CD,Ethiopia,ETH,262.1089711,277.5659104,207.4064009,168.5204014,127.6859235,136.5236191,147.3274589,143.3695315,122.2692026,118.4572043,109.5938136,116.8004911,133.1698125,158.2434581,189.3457375,237.146256,316.4104751,368.5747123,330.6194128
GDP per capita (current US$),NY.GDP.PCAP.CD,Faroe Islands,FRO,20125.37251,19163.55544,19300.6622,16373.82601,16975.92972,20669.20524,22705.69548,21158.41302,23322.75934,24879.77296,26937.65056,31269.6032,35647.54404,36389.08164,41743.68128,48348.73937,51287.89111,47060.15926,47924.13648
GDP per capita (current US$),NY.GDP.PCAP.CD,Fiji,FJI,1728.940769,1774.992111,1951.255929,2070.047341,2297.180059,2466.743478,2648.327663,2573.723386,1995.720712,1944.997415,2136.567941,2655.580796,3097.190967,3377.69127,3455.105999,3762.746928,3899.922315,3164.132754,3449.144529
GDP per capita (current US$),NY.GDP.PCAP.CD,Finland,FIN,28366.20428,25488.84505,22320.11247,17588.67817,20278.2911,26246.27432,25756.67771,24682.29083,24335.92251,24965.203,26989.38926,32920.08572,37768.13342,39049.87038,41214.01878,48473.02401,53769.47262,47478.34953,46506.2919
GDP per capita (current US$),NY.GDP.PCAP.CD,France,FRA,21586.46746,21500.77784,23615.01686,22238.82506,23359.89851,26791.8152,26757.63515,24169.40081,22340.59395,22331.79483,24144.5727,29479.52221,33644.92822,34696.37183,36431.56589,41486.19078,45464.81814,41728.08842,40694.82117
GDP per capita (current US$),NY.GDP.PCAP.CD,French Polynesia,PYF,16293.18233,16414.81327,17554.37379,16469.7752,16806.05925,18850.31492,18475.72533,16423.02143,14978.3241,14640.93601,16004.05833,19582.89364,21764.22032,21984.19362,22330.86767,24888.17813,26592.02628,24434.21976,22494.80671
GDP per capita (current US$),NY.GDP.PCAP.CD,Gabon,GAB,6050.71469,5345.09653,5385.688117,4105.987013,3828.211181,4414.875583,4942.6787,4508.753405,3982.906201,3835.757183,3966.480019,4710.748628,5465.791936,6547.87614,6847.009857,8003.542897,9688.645197,7290.575261,8356.74662
GDP per capita (current US$),NY.GDP.PCAP.CD,"Gambia, The",GMB,300.6398957,627.5789193,623.4859278,635.3611677,608.2774908,621.6813913,651.7849457,600.2240234,538.0540723,459.8030684,376.531027,308.7191234,593.2853463,616.4836579,614.5443079,724.7264072,859.1276714,774.8880309,801.0333727
GDP per capita (current US$),NY.GDP.PCAP.CD,Georgia,GEO,1610.980271,1307.823427,757.2235485,550.0155426,519.8155788,578.3369235,689.0346342,807.0322858,749.908535,801.9838371,853.5261719,1010.031516,1305.047486,1642.783594,1996.020133,2635.366503,3324.753721,2822.689397,3281.729309
GDP per capita (current US$),NY.GDP.PCAP.CD,Germany,DEU,22385.67783,23443.33508,26559.85439,25616.65088,27201.95936,31747.24494,30599.7891,27046.95655,23925.85599,23878.36415,25486.5942,30711.10225,34566.73591,35084.43635,36980.33499,42350.92172,46379.1648,42471.88686,42396.9666
GDP per capita (current US$),NY.GDP.PCAP.CD,Ghana,GHA,382.5424637,418.2541213,396.4264076,359.8008441,320.5039034,371.537243,389.2712679,377.8419355,253.7469362,263.5421565,297.4616447,358.3992714,406.1321053,478.6119092,906.4410276,1050.124615,1182.657613,1047.704301,1263.892518
GDP per capita (current US$),NY.GDP.PCAP.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Greece,GRC,9466.662385,10046.66639,11021.01222,10257.30858,10937.02238,12779.08149,13432.52622,13015.9175,11638.20107,12156.95728,13782.19564,18020.61204,21449.25528,22054.13158,24416.0233,28440.76253,31695.83311,29425.45732,26653.0488
GDP per capita (current US$),NY.GDP.PCAP.CD,Greenland,GRL,18326.9295,18315.31656,18768.82753,16797.35782,18124.09981,21665.82952,21422.46099,19145.61489,19009.07744,19265.51915,20657.95063,27466.64945,32030.99879,32489.72773,35457.62976,39780.94414,44366.78587,44918.84138,44277.19934
GDP per capita (current US$),NY.GDP.PCAP.CD,Grenada,GRD,2782.183969,2983.916432,3052.700187,3026.041542,3152.202048,3294.269883,3508.294237,3724.754662,4839.828111,4819.507767,4984.474059,5427.963773,5480.261176,6338.560114,6344.038377,6864.548168,7448.204056,6932.564722,6909.601696
GDP per capita (current US$),NY.GDP.PCAP.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,20909.95903,21877.31784,23618.82669,25631.97761,25709.93515,26605.43242,28112.23166,29054.05812,29719.79678
GDP per capita (current US$),NY.GDP.PCAP.CD,Guatemala,GTM,847.6885618,1014.402797,1096.45977,1165.674427,1292.672028,1421.061778,1481.059868,1638.462819,1648.96579,1537.686636,1669.335175,1722.547019,1840.911849,2046.466117,2225.123475,2458.815739,2763.059882,2611.646328,2805.259602
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea,GIN,604.3044227,656.4237312,692.6478027,670.7417782,671.5763851,713.0314606,726.0254426,695.5817423,518.1570669,483.0851202,495.9160736,566.4854059,584.8977405,463.1776869,446.9805541,650.1485753,703.5328258,662.1859147,659.2353262
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea-Bissau,GNB,651.3376407,672.0738788,574.3211064,581.6126818,560.8834225,589.4870231,614.7298925,598.9534702,316.945495,327.138432,362.0345746,419.7848661,431.3765577,463.0739627,448.5130755,519.0697898,640.2103311,583.1900201,600.1942985
GDP per capita (current US$),NY.GDP.PCAP.CD,Guyana,GUY,528.8510953,466.039939,498.1566366,603.0843167,721.4375611,819.6685416,927.5238472,982.8047538,931.7966517,931.5747238,950.8669325,973.7425981,1033.310309,1084.065414,3135.605535,3608.286852,4008.962867,4209.132306,4581.761797
GDP per capita (current US$),NY.GDP.PCAP.CD,Haiti,HTI,451.7202497,496.5459874,316.2765131,258.0663723,292.1342244,372.0061047,377.229465,425.1110859,820.6000468,748.8211598,720.969568,578.9952911,683.1852982,775.8457041,828.8057003,984.5669834,1094.660584,1196.852871,1209.727335
GDP per capita (current US$),NY.GDP.PCAP.CD,Honduras,HND,749.8181136,722.0006579,782.1115187,772.7422477,735.8861472,814.0490756,812.8170476,917.2726512,1092.564007,1132.164875,1132.499653,1156.081627,1215.139954,1304.700392,1425.847801,1577.737892,1732.490627,1781.157036,1893.327227
GDP per capita (current US$),NY.GDP.PCAP.CD,"Hong Kong SAR, China",HKG,13485.63145,15465.92453,17976.46886,20395.56219,22502.53024,23497.39208,24818.30216,27330.09336,25756.77287,25230.37809,24665.83623,23977.17341,24928.10037,26649.63772,28224.09516,30593.95117,31515.52921,30697.53839,32550.13649
GDP per capita (current US$),NY.GDP.PCAP.CD,Hungary,HUN,3323.539672,3361.22268,3747.329664,3886.666084,4187.03118,4509.417409,4542.012038,4606.056973,4629.917608,5280.94888,6658.044943,8410.092482,10291.26947,11212.2047,11478.48916,13934.60546,15762.63225,13051.18318,13189.84339
GDP per capita (current US$),NY.GDP.PCAP.CD,Iceland,ISL,26272.24522,27739.8886,28072.40411,24404.02758,24858.20313,27564.5691,28583.5209,28461.76641,32503.57896,29208.19819,32749.379,39944.21041,47809.60731,57783.77456,58172.14267,70483.01172,57489.33998,41483.78437,43776.46774
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,371.0859362,305.5740559,319.1824726,302.8848062,347.7342147,375.1760054,401.0467547,416.2281162,442.7502189,450.3579005,469.149929,544.1431335,624.2588265,710.4880804,801.6683537,1021.887077,992.5195849,1094.949746,1347.519391
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,578.4201211,624.3874954,673.6710395,817.3951164,899.7939829,1011.226142,1118.92133,1044.606748,763.711125,732.3070934,881.0029136,1043.210584,1126.840044,1238.214476,1558.315628,1823.219763,2124.554839,2218.485419,3065.683484
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,2137.942227,2194.439068,1957.485078,1038.109857,1167.762725,1550.009596,1914.781213,1790.066176,1650.013858,1881.022666,1891.257561,2208.996366,2672.422665,3132.050819,3618.916014,4687.991663,5377.411507,5415.522806,6291.194437
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,10261.41577,22.95213276,30.25390126,53.74378423,198.1821019,619.1355309,485.2584928,936.3411709,1980.18916,1435.695684,1266.159613,817.8878625,1328.371576,1762.393604,2276.554357,3128.990103,4542.96609,3714.71206,4461.751962
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,14031.30257,14087.20744,15714.38475,14657.06155,15902.92968,19158.45648,20835.89771,22551.11391,26334.56721,28282.40988,32705.43456,41203.52958,47754.20232,50933.02161,54329.16186,61396.41746,61353.10656,52133.09062,48623.96664
